Site ID,Ozone,Units,QA Code,Update_Date,Ozone F,Selected Date_Time
San Benito,40,PPB,3,3/3/2017 18:00,-,3/3/2017 18:00
Tulare,-,-,3,3/3/2017 18:00,-,3/3/2017 18:00
Mariposa,39,PPB,3,3/3/2017 18:00,-,3/3/2017 18:00
San Bernardino,55,PPB,3,3/3/2017 17:00,-,3/3/2017 17:00
Shasta,43,PPB,3,3/3/2017 17:00,-,3/3/2017 17:00
San Benito,43,PPB,3,3/3/2017 17:00,-,3/3/2017 17:00
Tulare,-,-,3,3/3/2017 17:00,-,3/3/2017 17:00
Mariposa,39,PPB,3,3/3/2017 17:00,-,3/3/2017 17:00
San Bernardino,55,PPB,3,3/3/2017 16:00,-,3/3/2017 16:00
Shasta,40,PPB,3,3/3/2017 16:00,-,3/3/2017 16:00
San Benito,44,PPB,3,3/3/2017 16:00,-,3/3/2017 16:00
Tulare,-,-,3,3/3/2017 16:00,-,3/3/2017 16:00
Mariposa,40,PPB,3,3/3/2017 16:00,-,3/3/2017 16:00
San Bernardino,55,PPB,3,3/3/2017 15:00,-,3/3/2017 15:00
Shasta,39,PPB,3,3/3/2017 15:00,-,3/3/2017 15:00
San Benito,50,PPB,3,3/3/2017 15:00,-,3/3/2017 15:00
Tulare,-,-,3,3/3/2017 15:00,-,3/3/2017 15:00
Mariposa,40,PPB,3,3/3/2017 15:00,-,3/3/2017 15:00
San Bernardino,54,PPB,3,3/3/2017 14:00,-,3/3/2017 14:00
Shasta,41,PPB,3,3/3/2017 14:00,-,3/3/2017 14:00
San Benito,52,PPB,3,3/3/2017 14:00,-,3/3/2017 14:00
Tulare,-,-,3,3/3/2017 14:00,-,3/3/2017 14:00
Mariposa,40,PPB,3,3/3/2017 14:00,-,3/3/2017 14:00
San Bernardino,51,PPB,3,3/3/2017 13:00,-,3/3/2017 13:00
Shasta,42,PPB,3,3/3/2017 13:00,-,3/3/2017 13:00
San Benito,48,PPB,3,3/3/2017 13:00,-,3/3/2017 13:00
Tulare,-,-,3,3/3/2017 13:00,-,3/3/2017 13:00
Mariposa,40,PPB,3,3/3/2017 13:00,-,3/3/2017 13:00
San Bernardino,51,PPB,3,3/3/2017 12:00,-,3/3/2017 12:00
Shasta,43,PPB,3,3/3/2017 12:00,-,3/3/2017 12:00
San Benito,45,PPB,3,3/3/2017 12:00,-,3/3/2017 12:00
Tulare,-,-,3,3/3/2017 12:00,-,3/3/2017 12:00
Mariposa,44,PPB,3,3/3/2017 12:00,-,3/3/2017 12:00
San Bernardino,50,PPB,3,3/3/2017 11:00,-,3/3/2017 11:00
Shasta,44,PPB,3,3/3/2017 11:00,-,3/3/2017 11:00
San Benito,43,PPB,3,3/3/2017 11:00,-,3/3/2017 11:00
Tulare,-,-,3,3/3/2017 11:00,-,3/3/2017 11:00
Mariposa,45,PPB,3,3/3/2017 11:00,-,3/3/2017 11:00
San Bernardino,49,PPB,3,3/3/2017 10:00,-,3/3/2017 10:00
Shasta,45,PPB,3,3/3/2017 10:00,-,3/3/2017 10:00
San Benito,39,PPB,3,3/3/2017 10:00,-,3/3/2017 10:00
Tulare,-,-,3,3/3/2017 10:00,-,3/3/2017 10:00
Mariposa,48,PPB,3,3/3/2017 10:00,-,3/3/2017 10:00
San Bernardino,48,PPB,3,3/3/2017 9:00,-,3/3/2017 9:00
Shasta,44,PPB,3,3/3/2017 9:00,-,3/3/2017 9:00
San Benito,31,PPB,3,3/3/2017 9:00,-,3/3/2017 9:00
Tulare,-,-,3,3/3/2017 9:00,-,3/3/2017 9:00
Mariposa,46,PPB,3,3/3/2017 9:00,-,3/3/2017 9:00
San Bernardino,49,PPB,3,3/3/2017 8:00,-,3/3/2017 8:00
Shasta,44,PPB,3,3/3/2017 8:00,-,3/3/2017 8:00
San Benito,17,PPB,3,3/3/2017 8:00,-,3/3/2017 8:00
Tulare,-,-,3,3/3/2017 8:00,-,3/3/2017 8:00
Mariposa,46,PPB,3,3/3/2017 8:00,-,3/3/2017 8:00
San Bernardino,45,PPB,3,3/3/2017 7:00,-,3/3/2017 7:00
Shasta,48,PPB,3,3/3/2017 7:00,-,3/3/2017 7:00
San Benito,11,PPB,3,3/3/2017 7:00,-,3/3/2017 7:00
Tulare,-,-,3,3/3/2017 7:00,-,3/3/2017 7:00
Mariposa,46,PPB,3,3/3/2017 7:00,-,3/3/2017 7:00
San Bernardino,43,PPB,3,3/3/2017 6:00,-,3/3/2017 6:00
Shasta,49,PPB,3,3/3/2017 6:00,-,3/3/2017 6:00
San Benito,9,PPB,3,3/3/2017 6:00,-,3/3/2017 6:00
Tulare,-,-,3,3/3/2017 6:00,-,3/3/2017 6:00
Mariposa,46,PPB,3,3/3/2017 6:00,-,3/3/2017 6:00
San Bernardino,43,PPB,3,3/3/2017 5:00,-,3/3/2017 5:00
Shasta,49,PPB,3,3/3/2017 5:00,-,3/3/2017 5:00
San Benito,10,PPB,3,3/3/2017 5:00,-,3/3/2017 5:00
Tulare,-,-,3,3/3/2017 5:00,-,3/3/2017 5:00
Mariposa,46,PPB,3,3/3/2017 5:00,-,3/3/2017 5:00
San Bernardino,43,PPB,3,3/3/2017 4:00,-,3/3/2017 4:00
Shasta,49,PPB,3,3/3/2017 4:00,-,3/3/2017 4:00
San Benito,10,PPB,3,3/3/2017 4:00,-,3/3/2017 4:00
Tulare,-,-,3,3/3/2017 4:00,-,3/3/2017 4:00
Mariposa,45,PPB,3,3/3/2017 4:00,-,3/3/2017 4:00
San Bernardino,43,PPB,3,3/3/2017 3:00,-,3/3/2017 3:00
Shasta,49,PPB,3,3/3/2017 3:00,-,3/3/2017 3:00
San Benito,10,PPB,3,3/3/2017 3:00,-,3/3/2017 3:00
Tulare,-,-,3,3/3/2017 3:00,-,3/3/2017 3:00
Mariposa,44,PPB,3,3/3/2017 3:00,-,3/3/2017 3:00
San Bernardino,44,PPB,3,3/3/2017 2:00,-,3/3/2017 2:00
Shasta,50,PPB,3,3/3/2017 2:00,-,3/3/2017 2:00
San Benito,13,PPB,3,3/3/2017 2:00,-,3/3/2017 2:00
Tulare,-,-,3,3/3/2017 2:00,-,3/3/2017 2:00
Mariposa,44,PPB,3,3/3/2017 2:00,-,3/3/2017 2:00
San Bernardino,43,PPB,3,3/3/2017 1:00,-,3/3/2017 1:00
Shasta,47,PPB,3,3/3/2017 1:00,-,3/3/2017 1:00
San Benito,15,PPB,3,3/3/2017 1:00,-,3/3/2017 1:00
Tulare,-,-,3,3/3/2017 1:00,-,3/3/2017 1:00
Mariposa,42,PPB,3,3/3/2017 1:00,-,3/3/2017 1:00
San Bernardino,43,PPB,3,3/3/2017 0:00,-,3/3/2017 0:00
Shasta,43,PPB,3,3/3/2017 0:00,-,3/3/2017 0:00
San Benito,17,PPB,3,3/3/2017 0:00,-,3/3/2017 0:00
Tulare,-,-,3,3/3/2017 0:00,-,3/3/2017 0:00
Mariposa,41,PPB,3,3/3/2017 0:00,-,3/3/2017 0:00
San Bernardino,43,PPB,3,3/2/2017 23:00,-,3/2/2017 23:00
Shasta,42,PPB,3,3/2/2017 23:00,-,3/2/2017 23:00
San Benito,20,PPB,3,3/2/2017 23:00,-,3/2/2017 23:00
Tulare,-,-,3,3/2/2017 23:00,-,3/2/2017 23:00
Mariposa,39,PPB,3,3/2/2017 23:00,-,3/2/2017 23:00
San Bernardino,43,PPB,3,3/2/2017 22:00,-,3/2/2017 22:00
Shasta,43,PPB,3,3/2/2017 22:00,-,3/2/2017 22:00
San Benito,22,PPB,3,3/2/2017 22:00,-,3/2/2017 22:00
Tulare,-,-,3,3/2/2017 22:00,-,3/2/2017 22:00
Mariposa,38,PPB,3,3/2/2017 22:00,-,3/2/2017 22:00
San Bernardino,45,PPB,3,3/2/2017 21:00,-,3/2/2017 21:00
Shasta,45,PPB,3,3/2/2017 21:00,-,3/2/2017 21:00
San Benito,26,PPB,3,3/2/2017 21:00,-,3/2/2017 21:00
Tulare,-,-,3,3/2/2017 21:00,-,3/2/2017 21:00
Mariposa,38,PPB,3,3/2/2017 21:00,-,3/2/2017 21:00
San Bernardino,47,PPB,3,3/2/2017 20:00,-,3/2/2017 20:00
Shasta,47,PPB,3,3/2/2017 20:00,-,3/2/2017 20:00
San Benito,32,PPB,3,3/2/2017 20:00,-,3/2/2017 20:00
Tulare,-,-,3,3/2/2017 20:00,-,3/2/2017 20:00
Mariposa,37,PPB,3,3/2/2017 20:00,-,3/2/2017 20:00
San Bernardino,47,PPB,3,3/2/2017 19:00,-,3/2/2017 19:00
Shasta,40,PPB,3,3/2/2017 19:00,-,3/2/2017 19:00
San Benito,37,PPB,3,3/2/2017 19:00,-,3/2/2017 19:00
Tulare,-,-,3,3/2/2017 19:00,-,3/2/2017 19:00
Mariposa,37,PPB,3,3/2/2017 19:00,-,3/2/2017 19:00
San Bernardino,47,PPB,3,3/2/2017 18:00,-,3/2/2017 18:00
Shasta,33,PPB,3,3/2/2017 18:00,-,3/2/2017 18:00
San Benito,41,PPB,3,3/2/2017 18:00,-,3/2/2017 18:00
Tulare,-,-,3,3/2/2017 18:00,-,3/2/2017 18:00
Mariposa,38,PPB,3,3/2/2017 18:00,-,3/2/2017 18:00
San Bernardino,49,PPB,3,3/2/2017 17:00,-,3/2/2017 17:00
Shasta,45,PPB,3,3/2/2017 17:00,-,3/2/2017 17:00
San Benito,41,PPB,3,3/2/2017 17:00,-,3/2/2017 17:00
Tulare,-,-,3,3/2/2017 17:00,-,3/2/2017 17:00
Mariposa,38,PPB,3,3/2/2017 17:00,-,3/2/2017 17:00
San Bernardino,50,PPB,3,3/2/2017 16:00,-,3/2/2017 16:00
Shasta,47,PPB,3,3/2/2017 16:00,-,3/2/2017 16:00
San Benito,42,PPB,3,3/2/2017 16:00,-,3/2/2017 16:00
Tulare,-,-,3,3/2/2017 16:00,-,3/2/2017 16:00
Mariposa,40,PPB,3,3/2/2017 16:00,-,3/2/2017 16:00
San Bernardino,51,PPB,3,3/2/2017 15:00,-,3/2/2017 15:00
Shasta,47,PPB,3,3/2/2017 15:00,-,3/2/2017 15:00
San Benito,43,PPB,3,3/2/2017 15:00,-,3/2/2017 15:00
Tulare,-,-,3,3/2/2017 15:00,-,3/2/2017 15:00
Mariposa,42,PPB,3,3/2/2017 15:00,-,3/2/2017 15:00
San Bernardino,51,PPB,3,3/2/2017 14:00,-,3/2/2017 14:00
Shasta,48,PPB,3,3/2/2017 14:00,-,3/2/2017 14:00
San Benito,45,PPB,3,3/2/2017 14:00,-,3/2/2017 14:00
Tulare,-,-,3,3/2/2017 14:00,-,3/2/2017 14:00
Mariposa,41,PPB,3,3/2/2017 14:00,-,3/2/2017 14:00
San Bernardino,50,PPB,3,3/2/2017 13:00,-,3/2/2017 13:00
Shasta,49,PPB,3,3/2/2017 13:00,-,3/2/2017 13:00
San Benito,45,PPB,3,3/2/2017 13:00,-,3/2/2017 13:00
Tulare,-,-,3,3/2/2017 13:00,-,3/2/2017 13:00
Mariposa,41,PPB,3,3/2/2017 13:00,-,3/2/2017 13:00
San Bernardino,49,PPB,3,3/2/2017 12:00,-,3/2/2017 12:00
Shasta,49,PPB,3,3/2/2017 12:00,-,3/2/2017 12:00
San Benito,45,PPB,3,3/2/2017 12:00,-,3/2/2017 12:00
Tulare,-,-,3,3/2/2017 12:00,-,3/2/2017 12:00
Mariposa,42,PPB,3,3/2/2017 12:00,-,3/2/2017 12:00
San Bernardino,48,PPB,3,3/2/2017 11:00,-,3/2/2017 11:00
Shasta,50,PPB,3,3/2/2017 11:00,-,3/2/2017 11:00
San Benito,44,PPB,3,3/2/2017 11:00,-,3/2/2017 11:00
Tulare,-,-,3,3/2/2017 11:00,-,3/2/2017 11:00
Mariposa,43,PPB,3,3/2/2017 11:00,-,3/2/2017 11:00
San Bernardino,47,PPB,3,3/2/2017 10:00,-,3/2/2017 10:00
Shasta,51,PPB,3,3/2/2017 10:00,-,3/2/2017 10:00
San Benito,42,PPB,3,3/2/2017 10:00,-,3/2/2017 10:00
Tulare,-,-,3,3/2/2017 10:00,-,3/2/2017 10:00
Mariposa,44,PPB,3,3/2/2017 10:00,-,3/2/2017 10:00
San Bernardino,46,PPB,3,3/2/2017 9:00,-,3/2/2017 9:00
Shasta,47,PPB,3,3/2/2017 9:00,-,3/2/2017 9:00
San Benito,30,PPB,3,3/2/2017 9:00,-,3/2/2017 9:00
Tulare,-,-,3,3/2/2017 9:00,-,3/2/2017 9:00
Mariposa,45,PPB,3,3/2/2017 9:00,-,3/2/2017 9:00
San Bernardino,44,PPB,3,3/2/2017 8:00,-,3/2/2017 8:00
Shasta,45,PPB,3,3/2/2017 8:00,-,3/2/2017 8:00
San Benito,18,PPB,3,3/2/2017 8:00,-,3/2/2017 8:00
Tulare,-,-,3,3/2/2017 8:00,-,3/2/2017 8:00
Mariposa,44,PPB,3,3/2/2017 8:00,-,3/2/2017 8:00
San Bernardino,44,PPB,3,3/2/2017 7:00,-,3/2/2017 7:00
Shasta,49,PPB,3,3/2/2017 7:00,-,3/2/2017 7:00
San Benito,9,PPB,3,3/2/2017 7:00,-,3/2/2017 7:00
Tulare,-,-,3,3/2/2017 7:00,-,3/2/2017 7:00
Mariposa,44,PPB,3,3/2/2017 7:00,-,3/2/2017 7:00
San Bernardino,43,PPB,3,3/2/2017 6:00,-,3/2/2017 6:00
Shasta,49,PPB,3,3/2/2017 6:00,-,3/2/2017 6:00
San Benito,7,PPB,3,3/2/2017 6:00,-,3/2/2017 6:00
Tulare,-,-,3,3/2/2017 6:00,-,3/2/2017 6:00
Mariposa,44,PPB,3,3/2/2017 6:00,-,3/2/2017 6:00
San Bernardino,44,PPB,3,3/2/2017 5:00,-,3/2/2017 5:00
Shasta,50,PPB,3,3/2/2017 5:00,-,3/2/2017 5:00
San Benito,8,PPB,3,3/2/2017 5:00,-,3/2/2017 5:00
Tulare,-,-,3,3/2/2017 5:00,-,3/2/2017 5:00
Mariposa,44,PPB,3,3/2/2017 5:00,-,3/2/2017 5:00
San Bernardino,44,PPB,3,3/2/2017 4:00,-,3/2/2017 4:00
Shasta,50,PPB,3,3/2/2017 4:00,-,3/2/2017 4:00
San Benito,9,PPB,3,3/2/2017 4:00,-,3/2/2017 4:00
Tulare,-,-,3,3/2/2017 4:00,-,3/2/2017 4:00
Mariposa,44,PPB,3,3/2/2017 4:00,-,3/2/2017 4:00
San Bernardino,44,PPB,3,3/2/2017 3:00,-,3/2/2017 3:00
Shasta,49,PPB,3,3/2/2017 3:00,-,3/2/2017 3:00
San Benito,8,PPB,3,3/2/2017 3:00,-,3/2/2017 3:00
Tulare,-,-,3,3/2/2017 3:00,-,3/2/2017 3:00
Mariposa,44,PPB,3,3/2/2017 3:00,-,3/2/2017 3:00
San Bernardino,45,PPB,3,3/2/2017 2:00,-,3/2/2017 2:00
Shasta,48,PPB,3,3/2/2017 2:00,-,3/2/2017 2:00
San Benito,9,PPB,3,3/2/2017 2:00,-,3/2/2017 2:00
Tulare,-,-,3,3/2/2017 2:00,-,3/2/2017 2:00
Mariposa,43,PPB,3,3/2/2017 2:00,-,3/2/2017 2:00
San Bernardino,44,PPB,3,3/2/2017 1:00,-,3/2/2017 1:00
Shasta,49,PPB,3,3/2/2017 1:00,-,3/2/2017 1:00
San Benito,11,PPB,3,3/2/2017 1:00,-,3/2/2017 1:00
Tulare,21,PPB,3,3/2/2017 1:00,-,3/2/2017 1:00
Mariposa,43,PPB,3,3/2/2017 1:00,-,3/2/2017 1:00
San Bernardino,44,PPB,3,3/2/2017 0:00,-,3/2/2017 0:00
Shasta,47,PPB,3,3/2/2017 0:00,-,3/2/2017 0:00
San Benito,12,PPB,3,3/2/2017 0:00,-,3/2/2017 0:00
Tulare,20,PPB,3,3/2/2017 0:00,-,3/2/2017 0:00
Mariposa,42,PPB,3,3/2/2017 0:00,-,3/2/2017 0:00
San Bernardino,45,PPB,3,3/1/2017 23:00,-,3/1/2017 23:00
Shasta,48,PPB,3,3/1/2017 23:00,-,3/1/2017 23:00
San Benito,14,PPB,3,3/1/2017 23:00,-,3/1/2017 23:00
Tulare,20,PPB,3,3/1/2017 23:00,-,3/1/2017 23:00
Mariposa,42,PPB,3,3/1/2017 23:00,-,3/1/2017 23:00
San Bernardino,45,PPB,3,3/1/2017 22:00,-,3/1/2017 22:00
Shasta,49,PPB,3,3/1/2017 22:00,-,3/1/2017 22:00
San Benito,18,PPB,3,3/1/2017 22:00,-,3/1/2017 22:00
Tulare,20,PPB,3,3/1/2017 22:00,-,3/1/2017 22:00
Mariposa,41,PPB,3,3/1/2017 22:00,-,3/1/2017 22:00
San Bernardino,44,PPB,3,3/1/2017 21:00,-,3/1/2017 21:00
Shasta,46,PPB,3,3/1/2017 21:00,-,3/1/2017 21:00
San Benito,19,PPB,3,3/1/2017 21:00,-,3/1/2017 21:00
Tulare,21,PPB,3,3/1/2017 21:00,-,3/1/2017 21:00
Mariposa,38,PPB,3,3/1/2017 21:00,-,3/1/2017 21:00
San Bernardino,43,PPB,3,3/1/2017 20:00,-,3/1/2017 20:00
Shasta,42,PPB,3,3/1/2017 20:00,-,3/1/2017 20:00
San Benito,22,PPB,3,3/1/2017 20:00,-,3/1/2017 20:00
Tulare,22,PPB,3,3/1/2017 20:00,-,3/1/2017 20:00
Mariposa,37,PPB,3,3/1/2017 20:00,-,3/1/2017 20:00
San Bernardino,43,PPB,3,3/1/2017 19:00,-,3/1/2017 19:00
Shasta,38,PPB,3,3/1/2017 19:00,-,3/1/2017 19:00
San Benito,25,PPB,3,3/1/2017 19:00,-,3/1/2017 19:00
Tulare,23,PPB,3,3/1/2017 19:00,-,3/1/2017 19:00
Mariposa,35,PPB,3,3/1/2017 19:00,-,3/1/2017 19:00
San Bernardino,46,PPB,3,3/1/2017 18:00,-,3/1/2017 18:00
Shasta,33,PPB,3,3/1/2017 18:00,-,3/1/2017 18:00
San Benito,33,PPB,3,3/1/2017 18:00,-,3/1/2017 18:00
Tulare,27,PPB,3,3/1/2017 18:00,-,3/1/2017 18:00
Mariposa,35,PPB,3,3/1/2017 18:00,-,3/1/2017 18:00
San Bernardino,47,PPB,3,3/1/2017 17:00,-,3/1/2017 17:00
Shasta,38,PPB,3,3/1/2017 17:00,-,3/1/2017 17:00
San Benito,40,PPB,3,3/1/2017 17:00,-,3/1/2017 17:00
Tulare,41,PPB,3,3/1/2017 17:00,-,3/1/2017 17:00
Mariposa,36,PPB,3,3/1/2017 17:00,-,3/1/2017 17:00
San Bernardino,50,PPB,3,3/1/2017 16:00,-,3/1/2017 16:00
Shasta,46,PPB,3,3/1/2017 16:00,-,3/1/2017 16:00
San Benito,41,PPB,3,3/1/2017 16:00,-,3/1/2017 16:00
Tulare,41,PPB,3,3/1/2017 16:00,-,3/1/2017 16:00
Mariposa,39,PPB,3,3/1/2017 16:00,-,3/1/2017 16:00
San Bernardino,51,PPB,3,3/1/2017 15:00,-,3/1/2017 15:00
Shasta,47,PPB,3,3/1/2017 15:00,-,3/1/2017 15:00
San Benito,44,PPB,3,3/1/2017 15:00,-,3/1/2017 15:00
Tulare,41,PPB,3,3/1/2017 15:00,-,3/1/2017 15:00
Mariposa,41,PPB,3,3/1/2017 15:00,-,3/1/2017 15:00
San Bernardino,50,PPB,3,3/1/2017 14:00,-,3/1/2017 14:00
Shasta,48,PPB,3,3/1/2017 14:00,-,3/1/2017 14:00
San Benito,44,PPB,3,3/1/2017 14:00,-,3/1/2017 14:00
Tulare,40,PPB,3,3/1/2017 14:00,-,3/1/2017 14:00
Mariposa,41,PPB,3,3/1/2017 14:00,-,3/1/2017 14:00
San Bernardino,49,PPB,3,3/1/2017 13:00,-,3/1/2017 13:00
Shasta,49,PPB,3,3/1/2017 13:00,-,3/1/2017 13:00
San Benito,44,PPB,3,3/1/2017 13:00,-,3/1/2017 13:00
Tulare,39,PPB,3,3/1/2017 13:00,-,3/1/2017 13:00
Mariposa,41,PPB,3,3/1/2017 13:00,-,3/1/2017 13:00
San Bernardino,49,PPB,3,3/1/2017 12:00,-,3/1/2017 12:00
Shasta,49,PPB,3,3/1/2017 12:00,-,3/1/2017 12:00
San Benito,43,PPB,3,3/1/2017 12:00,-,3/1/2017 12:00
Tulare,37,PPB,3,3/1/2017 12:00,-,3/1/2017 12:00
Mariposa,43,PPB,3,3/1/2017 12:00,-,3/1/2017 12:00
San Bernardino,48,PPB,3,3/1/2017 11:00,-,3/1/2017 11:00
Shasta,50,PPB,3,3/1/2017 11:00,-,3/1/2017 11:00
San Benito,42,PPB,3,3/1/2017 11:00,-,3/1/2017 11:00
Tulare,37,PPB,3,3/1/2017 11:00,-,3/1/2017 11:00
Mariposa,44,PPB,3,3/1/2017 11:00,-,3/1/2017 11:00
San Bernardino,47,PPB,3,3/1/2017 10:00,-,3/1/2017 10:00
Shasta,54,PPB,3,3/1/2017 10:00,-,3/1/2017 10:00
San Benito,42,PPB,3,3/1/2017 10:00,-,3/1/2017 10:00
Tulare,34,PPB,3,3/1/2017 10:00,-,3/1/2017 10:00
Mariposa,46,PPB,3,3/1/2017 10:00,-,3/1/2017 10:00
San Bernardino,47,PPB,3,3/1/2017 9:00,-,3/1/2017 9:00
Shasta,49,PPB,3,3/1/2017 9:00,-,3/1/2017 9:00
San Benito,35,PPB,3,3/1/2017 9:00,-,3/1/2017 9:00
Tulare,31,PPB,3,3/1/2017 9:00,-,3/1/2017 9:00
Mariposa,47,PPB,3,3/1/2017 9:00,-,3/1/2017 9:00
San Bernardino,47,PPB,3,3/1/2017 8:00,-,3/1/2017 8:00
Shasta,49,PPB,3,3/1/2017 8:00,-,3/1/2017 8:00
San Benito,18,PPB,3,3/1/2017 8:00,-,3/1/2017 8:00
Tulare,21,PPB,3,3/1/2017 8:00,-,3/1/2017 8:00
Mariposa,48,PPB,3,3/1/2017 8:00,-,3/1/2017 8:00
San Bernardino,47,PPB,3,3/1/2017 7:00,-,3/1/2017 7:00
Shasta,50,PPB,3,3/1/2017 7:00,-,3/1/2017 7:00
San Benito,8,PPB,3,3/1/2017 7:00,-,3/1/2017 7:00
Tulare,19,PPB,3,3/1/2017 7:00,-,3/1/2017 7:00
Mariposa,48,PPB,3,3/1/2017 7:00,-,3/1/2017 7:00
San Bernardino,46,PPB,3,3/1/2017 6:00,-,3/1/2017 6:00
Shasta,49,PPB,3,3/1/2017 6:00,-,3/1/2017 6:00
San Benito,6,PPB,3,3/1/2017 6:00,-,3/1/2017 6:00
Tulare,21,PPB,3,3/1/2017 6:00,-,3/1/2017 6:00
Mariposa,48,PPB,3,3/1/2017 6:00,-,3/1/2017 6:00
San Bernardino,46,PPB,3,3/1/2017 5:00,-,3/1/2017 5:00
Shasta,50,PPB,3,3/1/2017 5:00,-,3/1/2017 5:00
San Benito,6,PPB,3,3/1/2017 5:00,-,3/1/2017 5:00
Tulare,19,PPB,3,3/1/2017 5:00,-,3/1/2017 5:00
Mariposa,48,PPB,3,3/1/2017 5:00,-,3/1/2017 5:00
San Bernardino,46,PPB,3,3/1/2017 4:00,-,3/1/2017 4:00
Shasta,49,PPB,3,3/1/2017 4:00,-,3/1/2017 4:00
San Benito,8,PPB,3,3/1/2017 4:00,-,3/1/2017 4:00
Tulare,19,PPB,3,3/1/2017 4:00,-,3/1/2017 4:00
Mariposa,47,PPB,3,3/1/2017 4:00,-,3/1/2017 4:00
San Bernardino,47,PPB,3,3/1/2017 3:00,-,3/1/2017 3:00
Shasta,47,PPB,3,3/1/2017 3:00,-,3/1/2017 3:00
San Benito,7,PPB,3,3/1/2017 3:00,-,3/1/2017 3:00
Tulare,18,PPB,3,3/1/2017 3:00,-,3/1/2017 3:00
Mariposa,47,PPB,3,3/1/2017 3:00,-,3/1/2017 3:00
San Bernardino,47,PPB,3,3/1/2017 2:00,-,3/1/2017 2:00
Shasta,47,PPB,3,3/1/2017 2:00,-,3/1/2017 2:00
San Benito,9,PPB,3,3/1/2017 2:00,-,3/1/2017 2:00
Tulare,18,PPB,3,3/1/2017 2:00,-,3/1/2017 2:00
Mariposa,46,PPB,3,3/1/2017 2:00,-,3/1/2017 2:00
San Bernardino,46,PPB,3,3/1/2017 1:00,-,3/1/2017 1:00
Shasta,47,PPB,3,3/1/2017 1:00,-,3/1/2017 1:00
San Benito,11,PPB,3,3/1/2017 1:00,-,3/1/2017 1:00
Tulare,20,PPB,3,3/1/2017 1:00,-,3/1/2017 1:00
Mariposa,44,PPB,3,3/1/2017 1:00,-,3/1/2017 1:00
San Bernardino,45,PPB,3,3/1/2017 0:00,-,3/1/2017 0:00
Shasta,47,PPB,3,3/1/2017 0:00,-,3/1/2017 0:00
San Benito,13,PPB,3,3/1/2017 0:00,-,3/1/2017 0:00
Tulare,18,PPB,3,3/1/2017 0:00,-,3/1/2017 0:00
Mariposa,43,PPB,3,3/1/2017 0:00,-,3/1/2017 0:00
San Benito,46,PPB,3,5/1/2017 15:30,-,2/27/2017 5:00:00 PM
San Bernardino,58,PPB,3,5/1/2017 15:30,-,2/27/2017 1:00:00 AM
San Bernardino,61,PPB,3,5/1/2017 15:30,-,2/22/2017 10:00:00 AM
Shasta,28,PPB,3,5/1/2017 15:30,-,2/17/2017 8:00:00 PM
Mariposa,20,PPB,3,5/1/2017 15:30,-,2/9/2017 5:00
Mariposa,13,PPB,3,5/1/2017 15:30,-,2/9/2017 2:00
Shasta,23,PPB,3,5/1/2017 15:30,-,2/8/2017 23:00
Mariposa,16,PPB,3,5/1/2017 15:30,-,2/8/2017 22:00
Mariposa,21,PPB,3,5/1/2017 15:30,-,2/8/2017 19:00
Shasta,25,PPB,3,5/1/2017 15:30,-,2/8/2017 15:00
Mariposa,28,PPB,3,5/1/2017 15:30,-,2/7/2017 12:00
Mariposa,52,PPB,3,5/1/2017 15:30,-,2/6/2017 21:00
Mariposa,53,PPB,3,5/1/2017 15:30,-,2/6/2017 20:00
San Bernardino,56,PPB,3,5/1/2017 15:30,-,2/5/2017 19:00
San Benito,51,PPB,3,5/1/2017 15:30,-,2/1/2017 16:00
San Bernardino,53,PPB,3,3/28/2017 10:35:57 PM,-,1/31/2017 6:00:00 PM
Shasta,55,PPB,3,3/28/2017 10:35:57 PM,-,1/30/2017 8:00:00 AM
Shasta,31,PPB,3,3/28/2017 10:35:57 PM,-,1/28/2017 5:00:00 PM
Mariposa,51,PPB,3,3/28/2017 10:35:57 PM,-,1/19/2017 7:00:00 AM
San Bernardino,32,PPB,3,3/28/2017 10:35:57 PM,-,1/9/2017 7:00
San Bernardino,31,PPB,3,3/28/2017 10:35:57 PM,-,1/9/2017 6:00
Shasta,29,PPB,3,3/28/2017 10:35:57 PM,-,1/8/2017 16:00
Shasta,27,PPB,3,3/28/2017 10:35:57 PM,-,1/8/2017 11:00
Shasta,22,PPB,3,3/28/2017 10:35:57 PM,-,1/8/2017 9:00
Shasta,21,PPB,3,3/28/2017 10:35:57 PM,-,1/8/2017 8:00
Shasta,26,PPB,3,3/28/2017 10:35:57 PM,-,1/8/2017 6:00
Mariposa,52,PPB,3,3/28/2017 10:35:57 PM,-,1/6/2017 10:00
Mariposa,58,PPB,3,3/28/2017 10:35:57 PM,-,1/6/2017 8:00
Mariposa,65,PPB,3,3/28/2017 10:35:57 PM,-,1/6/2017 4:00
Mariposa,63,PPB,3,3/28/2017 10:35:57 PM,-,1/6/2017 2:00
Mariposa,22,PPB,3,3/28/2017 10:35:57 PM,-,1/1/2017 16:00
Shasta,30,PPB,3,3/28/2017 10:35:57 PM,-,1/1/2017 7:00
Mariposa,24,PPB,3,2/21/2017 1:23:08 PM,-,12/31/2016 10:00:00 PM
San Bernardino,27,PPB,3,2/21/2017 1:23:08 PM,-,12/31/2016 7:00:00 AM
San Bernardino,26,PPB,3,2/21/2017 1:23:08 PM,-,12/31/2016 6:00:00 AM
