Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM10 Total 0-10um STP,2022-09-21,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-09-22,1,100.0,8,8,23,7,California,Butte
PM10 Total 0-10um STP,2022-09-23,1,100.0,13,13,23,12,California,Butte
PM10 Total 0-10um STP,2022-09-24,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-09-25,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-09-26,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2022-09-27,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2022-09-28,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-09-29,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-09-30,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2022-10-01,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2022-10-02,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2022-10-03,1,100.0,32,32,23,30,California,Butte
PM10 Total 0-10um STP,2022-10-04,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2022-10-05,1,100.0,39,39,23,36,California,Butte
PM10 Total 0-10um STP,2022-10-06,1,100.0,34,34,23,31,California,Butte
PM10 Total 0-10um STP,2022-10-07,1,100.0,37,37,23,34,California,Butte
PM10 Total 0-10um STP,2022-10-08,1,100.0,29,29,23,27,California,Butte
PM10 Total 0-10um STP,2022-10-09,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2022-10-10,1,100.0,40,40,23,37,California,Butte
PM10 Total 0-10um STP,2022-10-11,1,100.0,53,53,23,49,California,Butte
PM10 Total 0-10um STP,2022-10-12,1,100.0,56,56,23,51,California,Butte
PM10 Total 0-10um STP,2022-10-13,1,100.0,55,55,23,51,California,Butte
PM10 Total 0-10um STP,2022-10-14,1,100.0,61,61,23,54,California,Butte
PM10 Total 0-10um STP,2022-10-15,1,100.0,46,46,23,43,California,Butte
PM10 Total 0-10um STP,2022-10-16,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2022-10-17,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2022-10-18,1,100.0,37,37,23,34,California,Butte
PM10 Total 0-10um STP,2022-10-19,1,100.0,48,48,23,44,California,Butte
PM10 Total 0-10um STP,2022-10-20,1,100.0,49,49,23,45,California,Butte
PM10 Total 0-10um STP,2022-10-21,1,100.0,50,50,23,46,California,Butte
PM10 Total 0-10um STP,2022-10-22,1,100.0,27,27,23,25,California,Butte
PM10 Total 0-10um STP,2022-10-23,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-10-24,1,100.0,28,28,23,26,California,Butte
PM10 Total 0-10um STP,2022-10-25,1,100.0,33,33,23,31,California,Butte
PM10 Total 0-10um STP,2022-10-26,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2022-10-27,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-10-28,1,100.0,42,42,23,39,California,Butte
PM10 Total 0-10um STP,2022-10-29,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-10-30,1,100.0,20,20,23,19,California,Butte
PM10 Total 0-10um STP,2022-10-31,1,100.0,44,44,23,41,California,Butte
PM10 Total 0-10um STP,2022-11-01,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2022-11-02,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-11-03,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-11-04,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-11-05,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-11-06,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-11-07,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-11-08,1,100.0,4,4,23,4,California,Butte
PM10 Total 0-10um STP,2022-11-09,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-11-10,1,100.0,11,11,23,10,California,Butte
PM10 Total 0-10um STP,2022-11-11,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-11-12,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-11-13,1,100.0,9,9,23,8,California,Butte
PM10 Total 0-10um STP,2022-11-14,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-11-15,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-11-16,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-11-17,1,100.0,23,23,23,21,California,Butte
PM10 Total 0-10um STP,2022-11-18,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-11-19,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-11-20,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-11-21,1,100.0,30,30,23,28,California,Butte
PM10 Total 0-10um STP,2022-11-22,1,100.0,36,36,23,33,California,Butte
PM10 Total 0-10um STP,2022-11-23,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-11-24,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2022-11-25,1,100.0,26,26,23,24,California,Butte
PM10 Total 0-10um STP,2022-11-26,1,100.0,15,15,23,14,California,Butte
PM10 Total 0-10um STP,2022-11-27,1,100.0,21,21,23,19,California,Butte
PM10 Total 0-10um STP,2022-11-28,1,100.0,17,17,23,16,California,Butte
PM10 Total 0-10um STP,2022-11-29,1,100.0,22,22,23,20,California,Butte
PM10 Total 0-10um STP,2022-11-30,1,100.0,24,24,23,22,California,Butte
PM10 Total 0-10um STP,2022-12-01,1,100.0,5,5,23,5,California,Butte
PM10 Total 0-10um STP,2022-12-02,1,100.0,14,14,23,13,California,Butte
PM10 Total 0-10um STP,2022-12-03,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-12-04,1,100.0,3,3,23,3,California,Butte
PM10 Total 0-10um STP,2022-12-05,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-12-06,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-12-07,1,100.0,19,19,23,18,California,Butte
PM10 Total 0-10um STP,2022-12-08,1,100.0,12,12,23,11,California,Butte
PM10 Total 0-10um STP,2022-12-09,1,100.0,10,10,23,9,California,Butte
PM10 Total 0-10um STP,2022-12-10,1,100.0,6,6,23,6,California,Butte
PM10 Total 0-10um STP,2022-12-11,1,100.0,4,4,23,4,California,Butte
