Parameter Name,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,State Name,County Name
PM2.5 - Local Conditions,2015-08-30,24,100.0,5.0,8.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-08-31,24,100.0,5.416667,11.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-09-01,24,100.0,8.208333,15.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-09-02,24,100.0,5.375,10.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-09-03,24,100.0,6.583333,10.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-09-04,24,100.0,6.166667,11.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-09-05,24,100.0,5.625,9.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-09-06,24,100.0,4.708333,10.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-09-07,24,100.0,4.958333,11.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-09-08,24,100.0,8.333333,18.0,23,,California,Alameda
PM2.5 - Local Conditions,2015-09-09,24,100.0,10.416667,18.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-09-10,24,100.0,8.375,14.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-09-11,24,100.0,6.583333,12.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-09-12,24,100.0,8.625,13.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-09-13,24,100.0,12.666667,21.0,12,,California,Alameda
PM2.5 - Local Conditions,2015-09-14,24,100.0,5.541667,12.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-09-15,23,96.0,4.478261,9.0,15,,California,Alameda
PM2.5 - Local Conditions,2015-09-16,24,100.0,3.75,9.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-09-17,24,100.0,6.041667,9.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-09-18,24,100.0,6.916667,12.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-09-19,24,100.0,6.75,21.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-09-20,24,100.0,9.041667,16.0,5,,California,Alameda
PM2.5 - Local Conditions,2015-09-21,24,100.0,7.916667,21.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-09-22,24,100.0,11.708333,19.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-09-23,24,100.0,8.208333,15.0,15,,California,Alameda
PM2.5 - Local Conditions,2015-09-24,24,100.0,8.208333,13.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-09-25,24,100.0,5.625,10.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-09-26,24,100.0,3.208333,6.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-09-27,24,100.0,7.625,13.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-09-28,24,100.0,10.833333,17.0,10,,California,Alameda
PM2.5 - Local Conditions,2015-09-29,24,100.0,9.208333,12.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-09-30,24,100.0,7.208333,10.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-10-01,24,100.0,5.375,10.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-10-02,23,96.0,5.043478,10.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-10-03,24,100.0,8.583333,15.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-10-04,24,100.0,8.541667,12.0,1,,California,Alameda
PM2.5 - Local Conditions,2015-10-05,24,100.0,9.375,12.0,6,,California,Alameda
PM2.5 - Local Conditions,2015-10-06,24,100.0,8.083333,11.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-10-07,24,100.0,10.833333,16.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-10-08,24,100.0,11.25,15.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-10-09,24,100.0,7.416667,16.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-10-10,24,100.0,3.791667,9.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-10-11,24,100.0,4.166667,11.0,22,,California,Alameda
PM2.5 - Local Conditions,2015-10-12,24,100.0,7.166667,10.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-10-13,24,100.0,9.875,13.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-10-14,24,100.0,8.375,21.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-10-15,23,96.0,6.304348,16.0,7,,California,Alameda
PM2.5 - Local Conditions,2015-10-16,24,100.0,8.166667,13.0,8,,California,Alameda
PM2.5 - Local Conditions,2015-10-17,24,100.0,3.125,7.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-10-18,24,100.0,2.708333,6.0,17,,California,Alameda
PM2.5 - Local Conditions,2015-10-19,24,100.0,2.458333,5.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-10-20,24,100.0,3.625,9.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-10-21,24,100.0,4.458333,7.0,0,,California,Alameda
PM2.5 - Local Conditions,2015-10-22,24,100.0,6.166667,11.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-10-23,24,100.0,8.875,17.0,21,,California,Alameda
PM2.5 - Local Conditions,2015-10-24,24,100.0,12.5,21.0,18,,California,Alameda
PM2.5 - Local Conditions,2015-10-25,24,100.0,6.583333,17.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-10-26,24,100.0,6.083333,17.0,20,,California,Alameda
PM2.5 - Local Conditions,2015-10-27,24,100.0,7.458333,11.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-10-28,23,96.0,2.652174,6.0,3,,California,Alameda
PM2.5 - Local Conditions,2015-10-29,23,96.0,3.869565,9.0,9,,California,Alameda
PM2.5 - Local Conditions,2015-10-30,24,100.0,7.458333,16.0,19,,California,Alameda
PM2.5 - Local Conditions,2015-10-31,24,100.0,5.25,10.0,2,,California,Alameda
